Date,age group,one dose cumulative
2021-11-02,12-17yrs,63211
2021-11-02,18-29yrs,154256
2021-11-02,30-39yrs,130726
2021-11-02,40-49yrs,125034
2021-11-02,50-59yrs,131976
2021-11-02,60-69yrs,113083
2021-11-02,70-79yrs,74762
2021-11-02,80+,44174
2021-11-03,12-17yrs,63260
2021-11-03,18-29yrs,154395
2021-11-03,30-39yrs,130815
2021-11-03,40-49yrs,125108
2021-11-03,50-59yrs,132014
2021-11-03,60-69yrs,113112
2021-11-03,70-79yrs,74772
2021-11-03,80+,44175
2021-11-04,12-17yrs,63293
2021-11-04,18-29yrs,154494
2021-11-04,30-39yrs,130908
2021-11-04,40-49yrs,125147
2021-11-04,50-59yrs,132068
2021-11-04,60-69yrs,113136
2021-11-04,70-79yrs,74780
2021-11-04,80+,44178
2021-11-05,12-17yrs,63335
2021-11-05,18-29yrs,154598
2021-11-05,30-39yrs,130984
2021-11-05,40-49yrs,125191
2021-11-05,50-59yrs,132104
2021-11-05,60-69yrs,113157
2021-11-05,70-79yrs,74791
2021-11-05,80+,44180
2021-11-06,12-17yrs,63362
2021-11-06,18-29yrs,154658
2021-11-06,30-39yrs,131020
2021-11-06,40-49yrs,125221
2021-11-06,50-59yrs,132130
2021-11-06,60-69yrs,113171
2021-11-06,70-79yrs,74795
2021-11-06,80+,44187
2021-11-07,12-17yrs,63413
2021-11-07,18-29yrs,154726
2021-11-07,30-39yrs,131054
2021-11-07,40-49yrs,125252
2021-11-07,50-59yrs,132149
2021-11-07,60-69yrs,113184
2021-11-07,70-79yrs,74803
2021-11-07,80+,44190
